Polities,Volunteers,Languages,Language Count,Principal Languages,Immigrant Languages,Duplicate Immigrant Languages,Geographic Note,Nationally Official Languages,Nationally Official Names,Nationally Official Data,Regionally Official Languages,Regionally Official Names,Regionally Official Data,Recognized Languages,Territories,Territory Count,Continent,Language Count Details,Videos Recorded,Corporate Sponsorship,Content resources,Poly Early Access,ISO 3166,Latitude,Longitude,Coordinates,Geocode
China,"Violeta_Camarasa_,Ivan_Batishchev_,Azuraye_Wycoff_,Kelly_Wing_20170809,KK_Kong_20170813,Ying_Li_20170924,Charles_Cai_20151215,Ivy_Chen_20151214","aza,aeu,adx,acn,aou,aih,aib,aub,atb,bmt,bzi,bfs,blr,bfc,byo,byk,bxu,bxd,bwx,bqh,bwn,bje,bpn,bvp,bca,bbh,bod,buh,cmn,czh,czo,cdy,cdo,cqd,cuu,cpx,cuq,cjy,cda,cov,csl,cng,duu,doc,dta,ers,evn,ero,enu,eee,gro,gqu,gqi,giw,giu,gan,hmw,hmy,hms,hmq,hmp,hrm,hmn,hmm,hml,hmj,hea,hmi,hmh,hmg,hme,how,hmd,hmc,hma,huq,hle,huo,huj,hak,hni,hsn,hmz,ili,ium,iii,jiu,jya,jiq,jio,jih,jiy,kgy,ktp,kfj,kmc,kxs,kkn,khg,khb,kaf,llh,lov,lwu,lwm,lis,lic,lhu,lhi,lbc,lay,lpo,mmr,mml,mmd,mlm,mkg,mww,mji,mjg,mvm,mvf,muq,mnp,mnc,nsd,nru,nxq,nos,nmy,nuf,nsv,nan,nsf,onb,orh,pha,ply,peh,pdi,pcc,pnu,pmj,pmi,qxs,qvy,smh,sgk,sfm,slr,srh,sxg,swi,sjo,sce,shx,tsk,tdd,tjs,tji,tct,tiz,uig,uuu,vwa,wxa,wuu,wuh,wbm,xnh,ymh,ygp,ymi,yzg,ylo,yzk,yrn,yyz,ylm,yln,ypz,ypp,ypo,yku,ywu,ypn,ykt,ywt,ypm,yph,ywq,ypg,ykn,ypb,ypa,ycl,ywl,ykl,ych,yiz,yuy,yix,ybk,yiv,yiu,yit,ybe,yiq,yip,yik,yne,yue,yna,ymz,yig,yif,ymx,ymq,yhl,yha,ytp,ytl,yta,ysy,ysp,yso,ymd,ysn,ymc,ysg,ysd,zhn,zhd,zhb,zzj,zgn,zgm,zyn,zyj,zgb,zyg,zyb,zeh,zch,zlq,zlj,zkr,zal,zln,zqe,zho,zha",252,cmn,"Central Khmer (1,000), Parsi (5,000)","Central Khmer (1,000), Parsi (5,000)","Second largest country in Asia and the World by land-area only, after Russia. Excludes Taiwan, disputed territories with India, and islands in the South China Sea (Total 137296 km^2).",cmn,"Chinese, Mandarin",Mandarin,,,,,"Hong Kong_CN,Macao_CN,Hebei Province_CN,Shanxi Province_CN,Liaoning Province_CN,Jilin Province_CN,Heilongjiang Province_CN,Jiangsu Province_CN,Zhejiang Province_CN,Anhui Province_CN,Fujian Province_CN,Jiangxi Province_CN,Shandong Province_CN,Henan Province_CN,Hubei Province_CN,Hunan Province_CN,Guangdong Province_CN,Hainan Province_CN,Sichuan Province_CN,Guizhou Province_CN,Yunnan Province_CN,Shaanxi Province_CN,Gansu Province_CN,Qinghai Province_CN,Ningxia Hui Autonomous Region_CN,Xinjiang Uyghur Autonomous Region_CN,Tibet Autonomous Region_CN,Guangxi Zhuang Autonomous Region_CN,Inner Mongolia Autonomous Region_CN,Beijing Municipality_CN,Tianjin Municipality_CN,Shanghai Municipality_CN,Chongqing Municipality_CN,Hubei Province_CN",34,Eurasia,"The number of individual languages listed for China is 298. All are living languages. Of these, 15 are institutional, 23 are developing, 100 are vigorous, 128 are in trouble, and 32 are dying.","Roberta_20151214_lmo,Ivy_20151214_wuu,Charles_20151215_wuu,Timothy_20140217_pne,Yan_20141208_wuu,KK_20170801_hks,Ying_20170924_cmn",,,,CN,35.86166,104.195397,"35.86166,104.195397",🔵 eyJpIjoiMzUuODYxNjYsMTA0LjE5NTM5NyIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjM1Ljg2MTY2LCJsbmciOjEwNC4xOTUzOTd9LCJlIjowfQ==
Greece,"MariaOlimpia_Squillaci_20170823,Adem_Ekiz_20151205,Asimenia__20161130,Giorgos__20141215,Jack_Benmayor_20161128","aat,cpg,ell,grc,gss,pnt,ruq,rup,rge,tsd",10,ell,"Arabic (28,000), Armenian (20,000), Assyrian Neo-Aramaic (2,000), English (8,000), Iranian Persian (10,000), Ladino (2,000), Northern Kurdish (22,000)","Arabic (28,000), Armenian (20,000), Assyrian Neo-Aramaic (2,000), English (8,000), Iranian Persian (10,000), Ladino (2,000), Northern Kurdish (22,000)",,ell,Greek,Greek,,,,,,0,Eurasia,"The number of individual languages listed for Greece is 17. Of these, 16 are living and 1 is extinct. Of the living languages, 2 are institutional, 4 are developing, 3 are vigorous, 4 are in trouble, and 3 are dying.","Giorgos_20141215_ell,Manolis_20141215_tsd,Pavlin_20140729_sqi",,,,GR,39.074208,21.824312,"39.074208,21.824312",🔵 eyJpIjoiMzkuMDc0MjA4LDIxLjgyNDMxMiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjM5LjA3NDIwOCwibG5nIjoyMS44MjQzMTJ9LCJlIjowfQ==
Philippines,"Ruth_Rozul_,Firth_McEachern_,James_Habitan_20170902","agn,azt,ayy,ayt,ays,alj,aqn,akl,apf,abx,abp,atz,att,abd,abc,atp,atm,agz,agy,atl,atk,agv,agt,atd,agk,btw,bnj,bto,btn,bgi,bfx,blx,blw,bln,bya,bku,bks,bkd,bjx,bps,bpr,bvy,bcl,bik,bno,bgs,bnc,clu,cyo,ceb,cps,cts,cbw,cbk,cgc,dgc,duy,duo,dul,dyg,due,daw,ebk,fbl,fil,gdg,gad,hil,hnn,ify,ifu,isd,ilo,ill,ifk,iry,ilk,ifb,ifa,iwk,ivv,ivb,ity,itv,itt,iti,inn,itb,ibl,ibg,kak,ktq,knb,kml,kmk,kmd,ksn,kyn,ksc,kyk,kyj,kll,klg,kyb,krj,kkg,kqe,kne,laa,loc,lbl,lbk,mta,mmn,msm,mlz,msk,msb,mry,mrw,mkx,mqk,mdh,mbt,mbs,mbi,mbd,mbb,mba,mtw,obo,obk,prh,pam,prf,plw,plv,pwm,plc,psp,pag,rol,rbk,rbl,sse,ssb,srv,sgd,sgb,sfe,slm,syb,srg,skn,sjm,suc,sbl,snl,stb,sml,smk,tgn,tsg,tdy,twb,tiy,tiu,tis,tbw,tbl,tbk,tne,tgl,tgt,ubl,vbk,war,xsb,xnn,yka,yog",181,"eng,fil,tgl","French (700), Hindi (2,420), Indonesian (2,580), Japanese (2,900), Sindhi (20,000), Standard German (960)","French (700), Hindi (2,420), Indonesian (2,580), Japanese (2,900), Sindhi (20,000), Standard German (960)",,"arb,spa,eng,fil","Arabic, Standard, Spanish, English, Filipino","Filipino, English, Spanish, Arabic","yka,war,tsg,tgl,xsb,pag,mdh,mrw,krj,pam,ivv,ilo,ibg,hil,cbk,ceb,bcl,akl","Yakan, Waray-Waray, Tausug, Tagalog, Sambal, Pangasinan, Maguindanaon, Maranao, Kinaray-a, Pampangan, Ivatan, Ilocano, Ibanag, Hiligaynon, Chavacano, Cebuano, Bikol, Central, Inakeanon","Aklanon, Bikol, Cebuano, Chavacano, Hiligaynon, Ibanag, Ilokano, Ivatan, Kapampangan, Kinaray-a, Maranao, Maguindanao, Pangasinan, Sambal, Tagalog, Tausug, Waray, Yakan",,"Abra_PH,Agusan del Norte_PH,Agusan del Sur_PH,Aklan_PH,Albay_PH,Antique_PH,Apayao_PH,Aurora_PH,Basilan_PH,Bataan_PH,Batanes_PH,Batangas_PH,Benguet_PH,Biliran_PH,Bohol_PH,Bukidnon_PH,Bulacan_PH,Cagayan_PH,Camarines Norte_PH,Camarines Sur_PH,Camiguin_PH,Capiz_PH,Catanduanes_PH,Cavite_PH,Cebu_PH,Compostela Valley_PH,Cotabato_PH,Davao del Norte_PH,Davao del Sur_PH,Davao Occidental_PH,Davao Oriental_PH,Dinagat Islands_PH,Eastern Samar_PH,Guimaras_PH,Ifugao_PH,Ilocos Norte_PH,Ilocos Sur_PH,Iloilo_PH,Isabela_PH,Kalinga_PH,La Union_PH,Laguna_PH,Lanao del Norte_PH,Lanao del Sur_PH,Leyte_PH,Maguindanao_PH,Marinduque_PH,Masbate_PH,Misamis Occidental_PH,Misamis Oriental_PH,Mountain Province_PH,Negros Occidental_PH,Negros Oriental_PH,Northern Samar_PH,Nueva Ecija_PH,Nueva Vizcaya_PH,Occidental Mindoro_PH,Oriental Mindoro_PH,Palawan_PH,Pampanga_PH,Pangasinan_PH,Quezon_PH,Quirino_PH,Rizal_PH,Romblon_PH,Samar_PH,Sarangani_PH,Siquijor_PH,Sorsogon_PH,South Cotabato_PH,Southern Leyte_PH,Sultan Kudarat_PH,Sulu_PH,Surigao del Norte_PH,Surigao del Sur_PH,Tarlac_PH,Tawi-Tawi_PH,Zambales_PH,Zamboanga del Norte_PH,Zamboanga del Sur_PH,Zamboanga Sibugay_PH,Metro Manila_PH",82,Eurasia,"The number of individual languages listed for Philippines is 185. Of these, 181 are living and 4 are extinct. Of the living languages, 41 are institutional, 71 are developing, 46 are vigorous, 13 are in trouble, and 10 are dying.","Martha_20151013_aym,Karl_20160802_fil,Karl_20160802_spa,James_20170828_fil+eng+spa","Cebu Pacific,PAL Express,Bolloré Africa Logistics",Jocelyn Gerra,,PH,12.879721,121.774017,"12.879721,121.774017",🔵 eyJpIjoiMTIuODc5NzIxLDEyMS43NzQwMTciLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjoxMi44Nzk3MjEsImxuZyI6MTIxLjc3NDAxN30sImUiOjB9
Netherlands,"LuisMiguel_Rojas-Berscia_,Marcos_VanLukaña_,Stefano_Carulli_20180105,Bart__20140729,Eva__20130203,Hans__20160601,Jan_VanderA_20170609","act,drt,dse,fry,gos,lim,nld,sdz,stl,twd,vel,zea",12,nld,"Ambonese Malay (45,000), Indonesian (300,000), Iranian Persian (5,000), Javanese (7,500), Kabuverdianu (20,000), Moroccan Spoken Arabic (30,000), Northern Kurdish (40,000), Papiamentu (80,000), Sranan, Tamil (7,000), Tarifit (200,000), Turkish (192,000), Turoyo (4,000), Vietnamese (16,000), Western Yiddish (400), Yue Chinese (70,000)","Ambonese Malay (45,000), Indonesian (300,000), Iranian Persian (5,000), Javanese (7,500), Kabuverdianu (20,000), Moroccan Spoken Arabic (30,000), Northern Kurdish (40,000), Papiamentu (80,000), Sranan, Tamil (7,000), Tarifit (200,000), Turkish (192,000), Turoyo (4,000), Vietnamese (16,000), Western Yiddish (400), Yue Chinese (70,000)","Includes the special municipalities, but excludes other countries in the Kingdom of the Netherlands, shown separately.",nld,Dutch,Dutch,"eng,pap,wep,lim,fry","English, Papiamentu, Westphalien, Limburgish, Frisian","West Frisian, Limburgish, Low Saxon, Papiamento, English",,"Sint Maarten_NL,Curacao_NL,Aruba_NL,Caribbean Netherlands_NL",4,Eurasia,"The number of individual languages listed for Netherlands is 15. All are living languages. Of these, 3 are institutional, 7 are developing, 4 are vigorous, and 1 is in trouble.","Nila_20151008_jav,Nila_20150321_abs,Nila_20151212_ind",,,,NL,52.132633,5.291266,"52.132633,5.291266",🔵 eyJpIjoiNTIuMTMyNjMzLDUuMjkxMjY2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NTIuMTMyNjMzLCJsbmciOjUuMjkxMjY2fSwiZSI6MH0=
Poland,Janek__20150115,"csb,epo,prg,pol,pso,rml,szl,sli,wym",9,pol,"Eastern Yiddish (5,840), Greek (114,000), Lithuanian (30,000), Russian (60,000), Slovak (38,000)","Eastern Yiddish (5,840), Greek (114,000), Lithuanian (30,000), Russian (60,000), Slovak (38,000)",,pol,Polish,Polish,"ukr,tat,slk,rus,rom,hye,kdr,rue,yid,heb,ces,bel,lit,deu,csb","Ukrainian, Tatar, Slovak, Russian, Romany, Armenian, Karaim, Rusyn, Yiddish, Hebrew, Czech, Belarusan, Lithuanian, German, Standard, Kashubian","Kashubian, German, Lithuanian, Belarusian, Czech, Hebrew, Yiddish, Lemko, Karaim, Armenian, Romani, Russian, Slovak, Tatar, Ukrainian",,,0,Eurasia,"The number of individual languages listed for Poland is 15. All are living languages. Of these, 2 are institutional, 7 are developing, 3 are vigorous, and 3 are dying.",,,,,PL,51.919438,19.145136,"51.919438,19.145136",🔵 eyJpIjoiNTEuOTE5NDM4LDE5LjE0NTEzNiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjUxLjkxOTQzOCwibG5nIjoxOS4xNDUxMzZ9LCJlIjowfQ==
India,"Deepika_Pandey_,Subhashish_Panigrahi_,Satdeep_Gill_,Manavpreet_Kaur_,Bodhisattwa_Mandal_,Parveer_Grewal_,Sailesh_Patnaik_,Sidhique_Kappan_,Mohamed_Udhuman_,Raj_Kamal_20160622,Zakiya_AdilKhatri_20171127,Devika__20141012,Jaswant__20160514","asm,all,aky,akx,adl,akm,adi,apt,akj,apq,awa,acl,ack,aci,aot,aio,aim,ajz,ahr,abj,aho,anr,anq,anp,anm,aaf,agi,asr,bgw,btl,bgg,bge,bgc,bgd,bfz,bfy,bfw,bfu,bfr,bfq,bfb,brx,brw,bee,bra,bkk,bdv,bjj,bpy,bpx,biy,bix,biu,bhx,bhu,bht,bho,bhi,bns,bhd,bhb,bha,bgr,bgq,clk,cdz,cdn,cvg,cdj,cdi,cdg,cde,cdh,cdf,ctt,cih,cik,caq,cna,crv,dso,der,drd,dis,doi,dcc,duh,dub,dho,dhn,dhd,dgu,daq,dgo,dln,emu,era,fmu,gdx,grt,gju,gra,gdb,gda,gon,gok,gom,gbm,gbl,gbk,gbj,ggo,gno,guj,gau,goj,gaq,gnb,gac,gas,hru,hmr,hra,hoy,hca,hlb,hoj,hoc,hin,hii,hne,haj,ima,iru,idb,ins,jda,jns,jnl,juy,jna,jun,jkr,knn,kha,kmm,kfy,kfx,ksz,kfv,kfw,ksy,kfu,kft,kfs,ksu,kfr,kfq,kfp,kyw,kfk,kfi,kfh,kfg,kfe,kfd,kfc,kfb,kfa,key,kmj,kex,kev,kru,keq,kep,kxv,kej,kff,kxp,kdq,kkf,kwx,kxu,kjo,kix,kpb,kok,kbg,khr,khn,kas,kan,lyg,lus,lmn,lbm,lbj,lmk,lbf,lhl,lba,lsh,lax,lae,lep,mni,mal,mtr,mai,mmk,mmj,myi,mrr,mrh,mrg,mxj,mke,mkb,mjx,mjw,mjv,mju,mjt,mjr,mwr,mjq,mjp,mjo,mjl,mhu,muv,mut,mup,mha,mar,mag,nsm,nzm,nsa,nrr,nes,nri,nre,nki,nef,nkh,nkd,nkf,npo,npu,njz,nkb,nph,njo,njm,njn,njb,njh,noi,noe,nit,nct,nik,nnp,nnl,ncb,nng,nbt,nbu,nhh,nbi,nbe,nbc,nmo,nbg,nmh,nmf,nme,nlx,nma,nll,nag,onp,ort,ori,oon,ory,okj,pan,phd,pwr,peg,pli,ppa,pkr,pcl,pck,pcj,pci,pch,pub,pcg,pcf,pty,pbv,pmx,prx,phk,pmu,prp,pgg,rei,rwr,rnp,rnl,ruh,ria,rtw,ral,raj,rgk,rah,sgp,sgj,srx,srb,sle,swv,spv,spt,sdp,svr,sjp,scu,sjl,suv,sck,sch,sip,sbu,sii,std,saz,shl,sat,smv,san,smt,ssi,ssk,try,tel,tro,tef,txo,trd,twm,tkb,tdb,tpq,tcy,tcz,tvt,tcx,thn,tam,trp,tgj,url,ull,udg,unx,unr,vah,vav,vis,vas,vap,vmd,vkp,vaa,wku,wkl,wkb,wbq,wbr,wtm,wry,xac,xis,xuj,xua,xns,xnr,xub,yeu,yea,yim,ymr,zau,zrg,-byu",403,"eng,hin,san","Armenian (500), Burushaski, Iranian Persian (18,000), Judeo-Iraqi Arabic (51,700), Northern Pashto (11,100)","Armenian (500), Burushaski, Iranian Persian (18,000), Judeo-Iraqi Arabic (51,700), Northern Pashto (11,100)",Third largest country in Asia.,"hin,eng","Hindi, English","English, Hindi","urd,tel,tam,suz,snd,sat,san,pan,ori,new,nep,lus,mar,mni,mal,mai,lep,kok,trp,kha,kas,mjw,kan,guj,grt,doi,hne,brx,ben,asm","Urdu, Telugu, Tamil, Sunwar, Sindhi, Santhali, Sanskrit, Panjabi, Eastern, Oriya, Newar, Nepali, Mizo, Marathi, Meitei, Malayalam, Maithili, Lepcha, Konkani, Kok Borok, Khasi, Kashmiri, Karbi, Kannada, Gujarati, Garo, Dogri, Chhattisgarhi, Bodo, Bengali, Assamese","Assamese, Bengali, Bodo, Chhattisgarhi, Dogri, Garo, Gujarati, Kannada, Karbi, Kashmiri, Khasi, Kokborok, Konkani, Lepcha, Maithili, MalayalamMeitei, Marathi, Mizo, Nepali, Newari, Odia, Punjabi, Sanskrit, Santali, Sindhi, Sunwar, Tamil, Telugu, Urdu",,"Andhra Pradesh_IN,Arunachal Pradesh_IN,Assam_IN,Bihar_IN,Chhattisgarh_IN,Goa_IN,Gujarat_IN,Haryana_IN,Himachal Pradesh_IN,Jammu and Kashmir_IN,Jharkhand_IN,Karnataka_IN,Kerala_IN,Madhya Pradesh_IN,Maharashtra_IN,Manipur_IN,Meghalaya_IN,Mizoram_IN,Nagaland_IN,Odisha_IN,Punjab_IN,Rajasthan_IN,Sikkim_IN,Tamil Nadu_IN,Telangana_IN,Tripura_IN,Uttar Pradesh_IN,Uttarakhand_IN,West Bengal_IN,Andaman and Nicobar Islands_IN,Chandigarh_IN,Dadra and Nagar Haveli_IN,Daman and Diu_IN,Lakshadweep_IN,National Capital Territory of Delhi*_IN,Puducherry_IN",36,Eurasia,"The number of individual languages listed for India is 461. Of these, 447 are living and 14 are extinct. Of the living languages, 63 are institutional, 130 are developing, 187 are vigorous, 54 are in trouble, and 13 are dying.","Randeep_20160419_pan,Lillotama_20160514_skr,Jaswant_20160514_bfr,Anonymous_20170313_dty,Musamoni_20170426_ori",,The Chang Tang-Pa,,IN,20.593684,78.96288,"20.593684,78.96288",🔵 eyJpIjoiMjAuNTkzNjg0LDc4Ljk2Mjg4IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MjAuNTkzNjg0LCJsbmciOjc4Ljk2Mjg4fSwiZSI6MH0=
Finland,"Kristen_Tcherneshoff_,Eetu__20170709,Jenni__20130303","fse,fin,fss,rmf,sms,smn",6,"fin,swe","English (4,500), Northern Kurdish (1,290), Romanian (1,000), Russian (31,000), Somali (3,100), Tatar (800), Turkish (1,000)","English (4,500), Northern Kurdish (1,290), Romanian (1,000), Russian (31,000), Somali (3,100), Tatar (800), Turkish (1,000)",,"swe,fin","Swedish, Finnish","Finnish, Swedish",sme,"Saami, North",Sami,,,0,Eurasia,"The number of individual languages listed for Finland is 12. All are living languages. Of these, 3 are institutional, 3 are developing, 2 are vigorous, 2 are in trouble, and 2 are dying.",Eetu_20170709_fse,,,,FI,61.92411,25.748151,"61.92411,25.748151",🔵 eyJpIjoiNjEuOTI0MTEsMjUuNzQ4MTUxIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NjEuOTI0MTEsImxuZyI6MjUuNzQ4MTUxfSwiZSI6MH0=
South Africa,"Lindie_Botes_20130919,Brian_Zhao_20170615,Alaric_Naudé_20171103,Caitlin__20131103,Jeremi__20140627","afr,cmt,fly,fng,gic,kqz,kqu,nso,ngh,nbl,oor,sfs,tso,ven,xii,xho,xeg,xam,zul",19,"afr,eng,nbl,nso,sot,ssw,tso,tsn,ven,xho,zul","Angloromani (7,900), Dutch (12,000), French (8,000), Greek (17,000), Gujarati (25,800), Hai||om, Hakka Chinese (10,000), Italian (16,000), Kung-Ekoka (3,500), Portuguese (1,500,000), Shona (18,000), Standard German (12,000), Tamil (26,000), Telugu (4,000), Yue Chinese (15,000)","Angloromani (7,900), Dutch (12,000), French (8,000), Greek (17,000), Gujarati (25,800), Hai||om, Hakka Chinese (10,000), Italian (16,000), Kung-Ekoka (3,500), Portuguese (1,500,000), Shona (18,000), Standard German (12,000), Tamil (26,000), Telugu (4,000), Yue Chinese (15,000)",,"zul,xho,ven,tsn,tso,ssw,sot,nso,nbl,eng,afr","Zulu, Xhosa, Venda, Tswana, Tsonga, Swati, Sotho, Southern, Sotho, Northern, Ndebele, English, Afrikaans","Afrikaans, English, Southern Ndebele, Northern Sotho, Sotho, Swazi, Tsonga, Tswana, Venda, Xhosa, Zulu",,,,,,0,Africa,"The number of individual languages listed for South Africa is 31. Of these, 28 are living and 3 are extinct. Of the living languages, 13 are institutional, 5 are developing, 4 are vigorous, and 6 are dying.","Caitlin_20131103_eng,Jeremi_20140627_afr,Lindie_20130919_afr,Lolly_20130920_zul,Michell_20130706_eng,Rolf_20150709_-atl",,,,ZA,-30.559482,22.937506,"-30.559482,22.937506",🔵 eyJpIjoiLTMwLjU1OTQ4MiwyMi45Mzc1MDYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjotMzAuNTU5NDgyLCJsbmciOjIyLjkzNzUwNn0sImUiOjB9
France,"Hugo_Campbell_20140916,Geoffrey_Roger_,Luis_Arias_,Myrizinn_Boucher-Durand_20170710,Yann_Guillamot_20170710,Afou__20170623,Jean-Luc_Bleunven_20160608,Joan-Lluís__20131201","bre,cos,emx,frp,fra,fsl,lsg,oci,pcd,sdt,zrp,-lod,-bur,-mol,-gbc,-ang,-mac,-ctv,-pvn,-sai,-ber,-bai,-chb,nrf",24,fra,"Algerian Spoken Arabic (660,000), Armenian (70,000), Central Atlas Tamazight (150,000), Central Khmer (50,000), Giáy (100), Hmong Daw (10,000), Iranian Persian (40,000), Iu Mien (700), Kabuverdianu (8,000), Kabyle (537,000), Khmu (500), Lesser Antillean Creole French (150,000), Morisyen (1,000), Moroccan Spoken Arabic (493,000), Tai Dam (1,000), Tunisian Spoken Arabic (213,000), Turkish (135,000), Vietnamese (10,000), Western Cham (1,000), Wolof (34,500)","Algerian Spoken Arabic (660,000), Armenian (70,000), Central Atlas Tamazight (150,000), Central Khmer (50,000), Giáy (100), Hmong Daw (10,000), Iranian Persian (40,000), Iu Mien (700), Kabuverdianu (8,000), Kabyle (537,000), Khmu (500), Lesser Antillean Creole French (150,000), Morisyen (1,000), Moroccan Spoken Arabic (493,000), Tai Dam (1,000), Tunisian Spoken Arabic (213,000), Turkish (135,000), Vietnamese (10,000), Western Cham (1,000), Wolof (34,500)","Includes Metropolitan France and overseas regions, but excludes overseas territories and collectivities, shown separately.",fra,French,French,,,,,"Saint Martin_FR,New Caledonia_FR,Saint Pierre and Miquelon_FR,Saint Barthélemy_FR,Wallis and Futuna_FR,French Polynesia_FR,French Southern and Antarctic Lands_FR",7,Eurasia,"The number of individual languages listed for France is 25. Of these, 23 are living and 2 are extinct. Of the living languages, 3 are institutional, 12 are developing, 3 are vigorous, 4 are in trouble, and 1 is dying.","Andrea_20151117_lld,Elisa_20140729_vec,Fabiola_20140729_ita,Hugo_20140916_arn+que,Marco_20150926_ita+vec+cim,Saro_20151024_nyf,Victor_20140729_arn,Clara_20130218_fra,Francesco_20151124_fur,Kiem_20151215_vie,Sedday_20150217_eng+swa+som,Joan-Lluís_20131201_cat,Sebastiano_20131103_ita,Mark_20131019_ltz,Majid_20131019_fas,Danio_20150820_rgn,Cal_20160406_por+eng+fra,Jean-Luc_20160608_bre,Paul_20160608_-gbc,Afou_20170623_sev,Myrizinn_20170710_bre,Yann_20170710_bre",,,,FR,46.227638,2.213749,"46.227638,2.213749",🔵 eyJpIjoiNDYuMjI3NjM4LDIuMjEzNzQ5IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDYuMjI3NjM4LCJsbmciOjIuMjEzNzQ5fSwiZSI6MH0=
Senegal,Joanne_Poh_20170609,"bsc,bqj,bjt,bda,bcz,bcb,cwt,cou,csk,cae,dyo,fuc,fap,ful,gsl,hhr,krx,mlq,mlo,mnk,ndv,srr,snf,sav,tnr,wol",26,fra,"Bambara (60,800), Kabuverdianu (55,000), Krio (4,200), Mòoré (25,000), Papel (4,200), Portuguese (1,700), Susu (28,400), Zenaga (1,900)","Bambara (60,800), Kabuverdianu (55,000), Krio (4,200), Mòoré (25,000), Papel (4,200), Portuguese (1,700), Susu (28,400), Zenaga (1,900)",,"wol,snk,srr,fuc,mnk,dyo,fra","Wolof, Soninke, Serer-Sine, Pulaar, Mandinka, Jola-Fonyi, French","French, Jola-Fogny, Mandinka, Pulaar, Serer, Soninke, Wolof",,,,,,0,Africa,"The number of individual languages listed for Senegal is 38. All are living languages. Of these, 4 are institutional, 18 are developing, 7 are vigorous, 8 are in trouble, and 1 is dying.",,,,,SN,14.497401,-14.452362,"14.497401,-14.452362",🔵 eyJpIjoiMTQuNDk3NDAxLC0xNC40NTIzNjIiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjoxNC40OTc0MDEsImxuZyI6LTE0LjQ1MjM2Mn0sImUiOjB9
Uruguay,"Dessire__20140729,Joaquin__20140729",ugy,1,spa,"Italian (79,000), Plautdietsch (2,000), Portuguese (28,000), Russian (14,000), Standard German (28,000)","Italian (79,000), Plautdietsch (2,000), Portuguese (28,000), Russian (14,000), Standard German (28,000)",,spa,Spanish,Spanish,,,,,,0,Americas,"The number of individual languages listed for Uruguay is 2. All are living languages. Of these, 1 is institutional and 1 is developing.","Joaquin_20140729_spa,Dessire_20140729_gsw,Anonymous_20140729_gsw,Bart_20140729_nld,Giacomo_20140729_rgn,Leo_20141228_spa,Vitória_20140729_por,Marília_20150101_por,Mauro_20140729_spa,Edith_20140729_spa",,,,UY,-32.522779,-55.765835,"-32.522779,-55.765835",🔵 eyJpIjoiLTMyLjUyMjc3OSwtNTUuNzY1ODM1IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6LTMyLjUyMjc3OSwibG5nIjotNTUuNzY1ODM1fSwiZSI6MH0=
Switzerland,"Jonas_Racine_,Laura_Sciuchetti-Sadikovic_20170530,Ani__20130803,Camille__20150815,Daniel__20151103,Fabia__20150815,Julia__20160716","gsw,roh,sgg,slf,ssr,wae",6,"fra,ita,deu","English (73,000), Iu Mien (200), Northern Kurdish (35,100), Portuguese (150,000), Serbian (142,000), Spanish (117,000), Tibetan (1,430), Turkish (53,000)","English (73,000), Iu Mien (200), Northern Kurdish (35,100), Portuguese (150,000), Serbian (142,000), Spanish (117,000), Tibetan (1,430), Turkish (53,000)",,"roh,ita,fra,deu","Romansch, Italian, French, German, Standard","German, French, Italian, Romansh",,,,,"Zürich_CH, Bern*_CH, Lucerne_CH, Uri_CH, Schwyz_CH, Obwalden_CH, Nidwalden_CH, Glarus_CH, Zug_CH, Fribourg_CH, Solothurn_CH, Basel-Stadt_CH, Basel-Landschaft_CH, Schaffhausen_CH, Appenzell Ausserrhoden_CH, Appenzell Innerrhoden_CH, St. Gallen_CH, Graubünden_CH, Aargau_CH, Thurgau_CH, Ticino_CH, Vaud_CH, Valais_CH, Neuchâtel_CH, Geneva_CH, Jura_CH",26,Eurasia,"The number of individual languages listed for Switzerland is 12. All are living languages. Of these, 4 are institutional, 5 are developing, 1 is vigorous, and 2 are in trouble.","Ani_20130803_hye,Daniel_20151103_roh,Yannic_20150815_deu,Camille_20150815_fra,Fabia_20150815_gsw,Véronique+Sandra_20151022_ssr+sgg,Franco_20151222_vec,Anthony_20140417_gsw,Laura_20170530_slf",,,,CH,46.818188,8.227512,"46.818188,8.227512",🔵 eyJpIjoiNDYuODE4MTg4LDguMjI3NTEyIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDYuODE4MTg4LCJsbmciOjguMjI3NTEyfSwiZSI6MH0=
